SubRegion	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM	NAWM	NAWM	NAWM	NAWM	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WML_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WM_line_Lesion_1	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WML_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	WM_line_Lesion_2	NAWM
TNFSF15	0	3	0	2	2	6	2	8	4	1	3	3	4	3	1	3	7	6	7	1	14	4	3	7	1	3	4	1	3	4	5	3	5	3	2	6	2	10	13	8	11	13	16	19	13	14	11	10	4	1	4	3	1	6	5	2	2	7	9	5	9	4	8	3	6	10	7	11	9	1	3	5	4	0	10	8	14	7	4	3	4	4	7	20	11	13	7	11	9	17	2
ANO6	3	2	0	1	2	1	0	0	3	5	2	5	2	1	3	1	3	2	5	1	4	2	3	10	1	3	0	2	3	4	3	8	3	3	1	5	1	8	15	10	10	20	11	13	14	14	7	13	4	2	2	0	1	6	4	3	1	6	9	5	1	5	2	7	7	7	5	3	7	4	0	2	0	2	3	5	15	7	6	3	1	11	2	4	6	8	7	28	20	15	2
ZNF568	2	1	2	2	2	3	4	4	2	3	2	2	4	1	5	2	14	6	14	9	11	6	10	9	4	9	4	7	3	8	10	10	7	4	2	1	2	22	18	19	14	29	30	26	21	19	6	22	4	1	4	1	2	8	7	6	3	9	4	5	3	4	8	5	5	17	10	8	7	2	7	5	7	4	9	4	17	6	5	8	6	9	16	19	23	18	13	21	21	23	1
ELOC	3	0	1	3	2	1	3	1	10	8	1	6	6	2	0	0	6	10	7	5	9	8	2	5	5	2	4	3	3	2	8	8	7	0	3	3	2	7	10	8	14	17	6	28	14	15	9	6	2	1	1	4	2	4	7	11	4	5	7	3	1	0	4	3	4	11	8	3	5	3	6	3	1	1	8	5	4	6	4	9	5	9	10	8	14	5	14	25	26	15	0
CAPZB	1	3	1	1	4	2	0	1	3	7	1	1	3	0	2	1	3	3	10	5	11	10	3	7	2	5	0	4	3	3	3	9	14	1	1	4	1	8	9	10	8	21	12	24	22	13	17	14	2	1	2	1	1	6	8	2	1	2	0	4	4	3	5	7	3	10	9	10	7	3	5	3	3	6	7	7	3	10	6	1	2	3	11	7	11	9	10	14	17	16	2
COA6	2	3	0	0	2	0	1	0	2	7	3	2	2	0	0	0	3	4	3	0	3	4	5	6	2	4	1	2	1	2	3	7	2	0	4	2	1	5	7	6	24	13	3	17	9	5	4	10	0	0	1	1	1	2	3	3	1	3	3	2	3	1	2	3	1	4	5	5	0	3	2	3	3	3	5	4	5	6	8	1	2	4	7	5	11	5	3	11	16	15	0
TGOLN2	0	2	1	3	5	3	0	1	1	5	0	3	3	1	3	1	5	3	4	2	11	5	1	7	6	11	2	8	9	1	7	7	5	2	4	3	2	11	11	8	5	25	21	29	26	11	7	11	1	2	2	0	4	5	4	3	1	6	6	4	1	1	5	3	3	12	11	6	5	8	1	4	2	3	10	6	5	5	4	6	8	3	4	7	11	5	9	17	7	22	4
DNAH8	2	1	0	0	4	1	2	7	2	4	2	2	1	1	0	0	4	4	4	3	7	11	0	1	0	2	1	4	0	1	6	3	3	3	2	4	1	3	7	5	9	6	13	15	8	7	6	3	0	1	1	1	0	1	1	2	1	3	3	1	1	1	0	0	2	7	3	4	2	2	0	0	4	2	0	1	3	4	2	4	2	6	3	6	13	6	2	11	9	18	6
ODAPH	5	0	1	2	3	3	3	3	6	3	0	2	4	0	7	1	9	3	10	1	9	7	4	13	5	4	1	8	3	5	6	8	4	5	3	2	6	13	20	11	18	21	21	12	16	15	14	15	3	0	6	4	4	3	7	3	1	8	4	3	6	6	2	3	6	11	6	11	17	5	3	2	6	5	6	4	12	8	5	1	5	15	13	15	6	11	10	23	14	28	3
ZNF497	2	1	1	2	1	1	2	1	1	1	0	0	2	2	1	2	5	3	11	1	5	11	5	0	3	1	2	3	4	3	4	8	7	5	3	3	4	3	10	8	14	9	23	13	9	10	11	10	1	2	2	1	1	3	4	5	1	3	1	3	3	3	4	2	3	5	1	10	5	4	1	2	2	2	5	2	9	3	1	1	5	12	8	10	10	3	8	15	11	26	2
SHISA8	0	0	0	1	1	0	2	1	0	1	0	2	0	0	0	0	2	1	3	3	7	2	8	3	1	2	0	3	2	1	1	5	3	1	1	2	2	6	7	3	5	16	3	7	1	1	2	9	4	1	1	0	6	0	4	4	2	6	4	4	4	1	2	2	2	3	4	1	6	1	1	2	1	1	7	2	4	5	4	1	3	4	7	7	3	5	12	10	12	8	1
M6PR	0	1	0	5	2	2	4	5	1	1	2	3	3	2	1	2	6	3	3	7	3	12	5	6	5	5	2	5	4	2	6	3	4	1	3	2	1	10	16	11	16	25	18	22	14	13	6	10	6	3	3	3	1	2	6	5	3	4	3	5	3	2	2	4	4	10	10	5	11	5	2	6	1	5	6	6	8	7	2	4	8	6	9	10	11	7	11	22	22	17	1
CLASP1	3	0	0	1	0	2	0	1	0	4	3	2	1	2	0	2	5	6	6	8	5	7	5	2	3	1	2	2	5	1	8	9	8	6	2	1	2	12	6	10	10	22	25	17	13	7	6	13	2	1	2	1	0	2	2	1	1	4	3	3	2	0	2	1	3	7	8	6	12	3	1	0	2	3	2	5	6	3	3	1	1	8	12	9	16	5	10	18	12	22	1
C22orf23	4	2	1	2	4	3	4	5	9	8	6	4	4	3	2	4	7	5	8	10	7	7	4	6	2	4	3	9	5	8	20	7	7	6	2	4	3	8	17	15	16	24	18	25	13	20	14	12	3	2	0	5	2	4	5	5	3	7	7	8	3	7	6	4	4	10	7	9	14	8	6	5	6	4	4	4	11	15	6	2	2	8	17	16	20	11	14	23	22	30	1
C1QBP	1	0	2	1	1	0	2	1	1	6	2	0	3	1	3	2	8	8	6	5	15	12	5	3	2	4	5	7	2	4	6	7	7	1	2	4	4	12	13	13	10	20	18	20	10	20	8	23	2	1	4	5	0	4	5	3	1	6	4	3	4	1	0	7	7	5	12	5	9	3	2	5	2	3	8	11	13	7	7	3	4	26	6	14	19	4	7	20	18	18	4
CAMK2B	0	0	1	2	0	1	0	0	2	3	2	0	0	2	0	1	10	14	8	2	6	5	4	3	0	2	0	2	1	3	4	1	4	2	0	1	1	10	13	16	7	9	8	9	7	7	5	10	2	0	1	1	0	1	1	2	3	2	2	1	1	0	2	5	11	6	5	3	5	1	3	0	0	1	7	3	5	8	3	1	2	3	6	14	5	9	10	11	11	15	2
CAMK2G	0	0	1	0	3	0	1	1	1	7	1	0	1	0	2	1	6	4	9	5	4	7	6	3	1	6	1	3	1	4	4	2	3	2	2	3	3	8	14	9	8	8	9	14	15	6	5	13	4	1	0	0	2	2	2	5	0	2	3	1	6	5	9	3	6	6	3	3	5	0	2	1	2	3	3	5	2	7	0	1	3	4	13	17	15	16	8	13	11	17	0
CASP1	5	3	0	2	2	4	4	5	5	5	1	4	2	3	4	2	6	3	2	5	10	12	0	5	3	4	4	4	1	6	8	15	9	2	2	2	3	10	13	8	11	26	18	24	14	14	10	13	1	3	1	2	0	4	6	7	4	4	5	4	3	1	6	5	7	10	11	5	13	4	1	6	2	3	5	8	9	8	5	7	5	7	9	13	6	7	7	19	17	23	2
SERPINH1	5	2	2	1	2	3	1	2	2	7	4	1	3	3	4	1	7	7	12	1	7	11	10	11	3	4	1	5	3	7	8	16	10	4	4	5	1	11	4	9	17	22	21	34	18	24	20	19	4	7	2	3	3	9	9	8	1	5	6	12	12	3	5	3	6	21	8	15	15	6	10	3	10	9	8	14	7	14	10	9	9	11	21	15	19	23	13	38	29	40	7
MFAP3	1	1	1	2	5	1	3	2	4	4	1	1	5	2	3	0	4	3	10	6	4	6	7	10	2	4	2	7	4	5	11	12	8	2	2	6	2	9	15	12	9	13	16	16	18	12	10	14	1	8	1	3	0	3	5	6	3	6	4	3	10	3	5	3	4	8	9	9	18	2	5	3	6	3	10	3	12	9	7	6	5	5	9	8	10	8	8	29	28	29	2
TTC34	2	0	0	1	2	1	0	1	1	3	1	0	0	1	1	1	6	0	7	3	2	5	3	2	3	0	1	4	3	5	5	4	3	2	1	3	1	5	43	3	2	11	8	22	11	10	7	12	3	1	0	1	2	2	5	3	0	6	5	3	5	6	2	7	2	2	5	5	2	2	1	2	0	3	4	2	7	6	2	2	1	3	4	6	4	5	2	14	13	7	1
SNAP91	2	3	0	2	1	2	2	3	3	6	1	1	1	2	0	3	11	7	15	1	5	5	4	10	4	5	4	8	7	2	10	10	4	3	1	7	2	15	16	9	17	23	23	20	16	19	15	17	3	2	5	1	1	2	9	7	1	7	2	4	2	5	6	6	7	10	11	9	10	4	4	3	1	5	9	6	9	15	7	4	4	12	17	17	9	12	13	26	22	28	3
ZNF322	2	3	0	2	4	2	4	3	1	6	3	1	0	2	0	1	4	5	3	4	8	4	3	8	3	3	4	6	4	5	13	3	5	1	5	1	4	12	6	11	11	18	12	19	15	15	7	13	5	3	1	1	2	4	4	1	1	6	7	4	8	3	4	4	7	9	5	3	11	3	11	3	1	3	6	9	4	3	3	4	4	5	14	7	6	14	12	12	22	12	0
ELOVL5	2	3	0	3	2	1	1	1	3	4	1	4	3	3	2	2	10	6	7	4	8	5	5	7	3	7	6	2	6	5	15	10	9	2	5	6	4	15	56	11	16	24	16	26	19	16	9	15	5	1	2	1	0	1	7	2	2	6	4	8	6	10	5	5	7	12	11	10	13	1	5	5	1	3	13	5	10	11	6	5	4	6	11	15	21	9	11	29	19	28	1
NDRG4	0	1	0	41	2	0	1	1	0	2	0	0	2	2	2	0	6	2	4	1	6	4	1	3	3	1	2	0	2	3	4	1	8	1	2	3	0	7	6	3	6	12	4	11	11	6	3	9	0	1	1	1	0	5	1	0	0	4	0	0	3	1	1	3	4	2	3	4	2	0	3	3	0	1	5	0	4	4	5	2	7	0	2	10	11	6	3	12	12	11	0
CSDE1	0	2	4	4	1	2	5	2	2	5	3	5	4	1	2	3	6	4	14	4	14	5	2	7	4	5	4	6	8	8	10	12	11	6	1	2	4	21	10	14	13	18	20	22	22	18	11	20	6	1	6	4	3	4	4	7	2	6	0	6	5	2	1	8	3	7	11	9	7	5	6	5	10	2	8	9	13	3	8	7	7	8	17	19	12	9	9	32	18	27	4
EPDR1	2	3	1	2	0	2	0	3	2	8	4	1	0	2	4	4	12	10	11	7	6	7	1	7	5	5	3	4	2	7	8	8	6	4	6	4	2	15	12	17	18	20	16	15	22	19	6	21	2	1	3	1	2	4	2	4	3	9	5	3	5	4	8	8	3	7	4	10	5	6	5	1	3	5	3	8	10	5	5	0	5	6	15	15	19	9	21	17	13	30	2
ABCB9	3	2	1	1	1	1	2	2	0	3	1	1	1	5	1	1	7	2	5	4	4	7	1	1	2	2	0	3	4	6	8	7	7	1	1	6	1	11	8	12	9	18	10	22	19	12	6	13	0	2	2	1	3	1	7	3	1	2	1	3	7	0	4	6	5	17	3	7	8	4	3	1	2	4	8	3	3	4	3	3	1	10	6	5	13	12	6	15	19	20	4
APLP2	5	4	1	0	1	2	5	1	2	4	1	1	1	2	0	1	11	3	13	5	6	6	2	8	4	3	1	3	4	2	6	6	9	0	2	2	3	11	14	16	9	30	18	21	27	21	15	16	2	3	6	2	1	5	5	3	3	6	1	2	3	1	5	5	5	13	15	15	15	4	6	4	3	2	7	4	8	6	6	4	6	5	15	14	12	13	5	25	10	19	5
AGAP1	3	1	1	1	3	1	1	0	1	4	3	2	5	2	5	4	9	6	10	5	3	6	5	4	1	8	3	7	3	4	5	4	6	1	3	4	2	10	13	17	11	21	14	21	18	21	6	11	4	4	1	1	2	4	5	1	1	3	3	4	5	1	7	8	7	9	10	6	9	7	1	2	5	8	6	8	9	11	5	10	6	3	11	14	11	13	7	12	17	25	1
NFIC	4	2	1	2	1	2	2	2	7	5	2	1	4	4	0	2	4	7	9	3	7	8	6	4	5	3	1	3	1	8	7	9	10	4	4	4	4	13	16	7	19	17	16	24	15	14	9	17	3	2	2	3	1	2	5	1	3	7	1	7	5	0	2	2	7	11	8	3	8	4	6	7	3	7	10	4	9	5	6	5	4	5	7	14	9	9	5	21	16	20	7
ENTPD5	0	1	1	4	1	4	2	0	6	8	2	6	5	4	3	2	7	2	12	4	7	9	7	12	7	4	2	12	12	9	13	16	7	4	5	6	4	17	21	6	11	30	17	23	22	22	15	14	3	4	2	5	2	3	4	10	2	13	8	9	10	8	4	3	11	12	11	15	14	2	6	6	4	4	12	11	11	9	10	5	8	8	19	15	20	16	7	32	38	27	3
CD68	1	8	4	8	6	3	2	2	3	7	5	1	4	1	1	0	4	6	4	1	9	6	3	7	6	5	4	7	13	4	7	5	20	1	3	0	2	8	16	12	7	58	40	35	40	43	16	28	5	2	5	6	5	9	7	4	2	6	3	3	1	3	3	5	3	17	17	15	20	3	1	3	3	6	6	4	4	7	6	2	7	6	7	6	6	6	4	23	22	26	5
TRDN	1	0	3	2	1	1	1	0	2	1	1	1	1	3	3	2	4	6	3	5	5	5	2	3	1	10	2	1	1	5	5	9	8	1	2	2	2	11	10	12	12	15	14	18	11	7	8	10	1	2	2	0	0	4	1	6	0	6	6	3	7	2	5	4	7	6	6	8	2	3	1	1	2	4	7	5	6	11	7	3	0	4	6	5	16	7	9	19	17	18	3
ACSS1	1	0	1	1	3	0	3	1	6	3	3	1	3	1	2	1	10	5	5	7	3	6	4	10	2	0	1	2	4	4	10	7	4	3	3	1	1	10	6	10	10	16	13	17	13	14	5	16	3	1	1	1	1	2	1	3	1	3	4	2	4	2	6	3	2	7	8	8	7	3	2	1	3	2	5	5	9	9	7	5	4	7	18	7	12	7	8	20	14	20	5
RPL15	6	4	2	3	3	2	4	2	3	14	3	5	1	0	3	3	17	8	21	11	23	13	4	10	4	9	5	6	11	3	15	12	9	5	3	5	4	27	24	23	21	40	28	41	40	38	19	30	5	2	3	4	6	9	13	5	1	9	5	5	7	4	11	6	16	14	6	19	20	6	4	2	6	10	8	9	9	6	9	5	15	6	20	25	32	13	8	40	29	44	4
ZNF444	6	2	3	4	3	3	4	4	9	12	4	10	4	3	1	3	5	6	14	7	8	9	3	4	7	3	4	3	9	3	6	9	7	1	5	6	1	20	21	8	20	19	16	20	21	13	8	12	4	1	2	0	3	4	6	3	2	3	4	4	6	6	6	4	8	7	6	3	11	2	7	4	5	5	11	6	13	17	9	6	6	13	18	17	13	15	7	27	29	22	5
SPAG6	2	0	0	0	2	1	1	0	1	3	2	4	0	2	4	1	4	4	1	7	8	5	3	4	2	10	3	2	4	2	3	5	2	1	1	1	1	6	10	6	3	19	8	10	10	14	5	9	1	3	0	2	1	0	0	3	3	5	2	1	5	3	1	2	1	5	1	2	5	2	0	3	4	1	10	4	3	5	2	6	1	2	7	12	3	7	3	11	12	16	3
PNPLA8	5	2	1	0	4	1	3	2	5	5	1	1	1	3	5	3	5	6	8	6	4	7	8	6	5	4	3	6	3	3	6	7	9	1	7	4	0	10	12	9	7	23	17	16	17	13	5	11	3	0	0	0	1	6	3	2	1	3	4	4	8	5	0	5	4	16	3	9	10	1	4	2	1	4	4	5	9	5	5	6	4	12	10	9	16	7	9	30	17	24	0
ANKRD11	0	5	1	8	2	1	2	0	3	4	2	0	3	1	3	1	7	3	12	4	7	3	3	5	4	4	3	6	3	2	7	4	1	4	7	2	2	9	12	15	11	22	11	22	21	17	16	11	3	4	1	2	1	4	7	4	0	3	2	4	5	6	3	5	4	13	6	6	7	8	2	2	1	4	3	5	3	6	5	1	6	7	16	16	9	8	11	22	17	24	4
SNX12	4	2	2	0	2	2	4	1	2	5	3	2	4	5	0	1	2	11	4	3	6	6	10	6	5	4	2	6	7	2	8	9	11	4	6	9	2	16	16	15	17	20	27	20	9	18	8	17	6	3	2	4	2	5	9	3	1	5	7	4	12	2	2	4	12	10	4	8	10	2	2	3	0	3	14	8	8	10	9	3	5	8	18	14	14	11	12	22	19	34	3
RAB34	3	0	1	3	4	1	1	3	6	3	0	3	0	2	4	1	6	6	4	2	9	7	3	10	2	10	3	3	3	6	8	8	4	0	2	5	4	11	10	11	17	20	15	25	18	11	10	9	3	3	2	1	3	2	5	3	1	4	1	4	5	1	1	3	5	6	8	7	9	5	3	2	2	2	5	2	9	9	7	3	5	5	8	12	8	12	10	26	20	27	2
C19orf47	1	2	1	0	3	0	4	2	2	3	1	2	0	0	2	1	7	1	4	2	7	4	2	6	2	2	9	2	0	2	4	6	3	1	1	1	4	5	7	4	9	13	15	13	8	11	5	7	3	1	2	3	0	0	3	5	0	2	3	0	7	4	2	3	4	7	3	2	5	1	1	3	5	1	7	7	9	5	2	4	0	6	9	12	5	9	10	13	17	13	0
PCGF5	1	2	1	2	9	3	2	3	3	4	1	1	1	1	5	2	4	5	8	5	4	2	4	5	1	3	4	6	3	2	9	8	7	4	1	5	0	12	12	11	14	15	18	19	18	15	4	13	4	2	7	1	3	2	4	6	2	5	6	5	4	3	3	3	6	6	7	3	9	6	2	4	3	2	9	3	9	5	5	6	6	11	5	12	9	12	8	19	21	17	6
LTA4H	3	3	1	1	3	3	2	0	6	5	2	3	1	3	5	1	4	1	11	3	9	9	5	6	0	5	2	3	6	7	10	6	7	5	2	5	3	9	14	15	12	23	19	25	23	23	11	22	3	2	2	2	4	2	4	8	1	2	2	3	6	5	5	6	4	12	6	9	10	7	4	3	1	0	13	4	9	7	6	4	7	7	3	9	14	9	4	27	25	25	1
PRDM11	2	1	0	0	1	0	1	2	1	2	2	0	3	1	1	0	6	2	8	2	6	5	3	4	1	3	1	2	3	6	7	2	1	3	1	1	2	4	6	6	6	16	10	9	10	4	2	9	2	1	2	1	6	2	1	3	0	2	3	3	7	2	1	0	5	4	4	2	6	3	2	2	2	1	8	13	7	9	2	1	2	5	3	8	13	6	5	17	12	18	2
CLEC19A	2	0	0	1	2	3	2	2	5	2	2	0	2	5	2	2	4	3	2	2	1	2	4	5	0	1	5	3	6	1	4	4	2	0	0	6	3	8	9	13	6	12	10	24	14	5	6	7	2	1	3	1	1	1	4	5	2	2	6	4	4	5	3	0	4	1	7	5	9	1	2	1	0	23	2	3	6	3	4	3	5	4	5	6	3	2	6	16	9	13	2
CD300A	2	1	3	2	2	1	1	1	0	3	0	1	2	2	4	2	3	2	3	3	5	8	5	6	1	2	2	9	2	2	2	15	1	2	3	0	2	4	9	8	8	18	8	17	19	11	5	13	0	0	1	1	2	3	3	1	1	9	2	1	3	0	1	4	1	3	6	5	9	0	0	0	1	6	5	4	3	6	1	3	5	3	11	6	7	4	2	12	12	15	11
ITCH	5	2	1	4	2	1	2	5	2	9	2	1	0	2	4	4	7	2	5	4	7	14	4	11	8	6	0	1	4	2	9	8	7	4	5	6	1	11	9	17	15	21	17	24	18	19	14	14	1	5	4	5	2	1	8	6	1	5	5	3	4	6	4	4	4	6	11	8	16	2	8	3	2	4	10	6	10	8	4	3	1	7	13	14	10	4	6	29	16	27	4
UBE2V1	0	0	1	4	1	4	2	4	1	7	1	1	6	0	1	1	8	5	10	3	4	11	6	8	4	5	3	1	3	7	10	11	4	2	1	1	0	13	19	7	5	23	13	16	12	12	14	13	1	2	1	0	2	5	3	5	3	8	11	1	6	2	2	1	10	11	8	6	3	10	1	0	0	3	8	7	5	11	3	7	9	11	8	9	13	8	11	25	17	25	2
SKOR1	1	0	1	2	3	0	4	2	6	5	1	3	0	2	2	2	6	4	5	5	6	10	6	4	3	4	3	5	3	5	9	4	6	2	3	3	2	7	14	8	10	20	11	17	23	24	13	11	1	1	1	2	2	6	5	6	1	2	1	3	3	4	2	1	6	5	7	7	11	1	4	3	6	2	5	4	11	6	2	2	6	5	3	7	9	5	4	18	24	19	5
HARS1	12	0	1	1	0	1	0	2	1	2	0	0	1	0	1	0	5	2	4	2	3	4	1	3	1	4	1	3	3	5	4	4	5	3	1	2	0	4	9	8	5	12	10	14	6	11	9	12	2	1	1	2	0	1	1	1	2	3	2	2	3	0	1	1	6	2	4	5	6	1	2	1	1	3	5	7	3	3	3	3	3	4	4	5	3	6	4	16	12	7	2
TP53I11	3	1	1	3	2	1	2	3	3	2	1	3	2	2	3	3	9	7	7	2	7	3	5	6	5	5	0	5	2	2	4	16	8	2	5	4	3	12	9	3	19	21	18	16	19	15	11	15	5	2	3	3	2	0	2	5	3	3	2	8	5	3	1	2	3	12	7	9	12	6	1	3	3	1	9	1	9	7	6	4	5	11	12	8	14	2	5	20	16	27	1
EPB41L1	1	0	0	3	2	2	0	2	1	6	1	0	1	0	1	0	5	4	8	8	5	2	2	4	2	3	0	2	2	4	7	4	5	0	3	1	0	15	13	11	8	14	8	17	10	9	11	15	3	0	0	2	2	4	1	3	1	1	1	0	3	4	3	2	5	9	4	2	4	2	3	1	3	2	9	2	10	6	4	6	4	7	10	8	14	16	0	18	13	21	1
ATPSCKMT	1	0	0	0	1	1	3	3	3	4	3	3	1	1	2	2	4	6	8	4	5	2	2	10	9	3	3	0	3	3	8	15	11	2	3	3	3	8	9	14	13	21	14	34	19	16	7	10	5	4	2	0	1	3	8	2	0	5	4	6	5	2	4	4	5	3	6	10	9	6	5	6	3	3	4	10	10	8	1	2	2	1	13	12	7	6	8	28	19	27	1
SLC5A11	1	3	0	0	2	0	1	2	1	3	2	2	2	1	2	3	4	3	2	0	1	3	4	0	4	1	2	2	2	2	2	5	3	2	1	4	4	6	5	8	7	10	12	6	9	8	4	5	4	0	1	7	3	2	3	2	0	7	0	0	4	1	0	6	1	2	5	7	4	6	0	1	4	2	4	1	5	7	2	3	2	6	8	9	4	4	4	16	11	10	0
RDX	4	3	4	0	5	3	3	5	1	5	2	3	1	2	3	3	6	7	8	7	13	9	2	9	1	2	1	5	4	3	7	7	6	1	4	6	2	19	10	7	6	15	13	18	14	12	3	15	5	5	2	3	3	1	7	5	1	7	1	3	6	6	0	6	4	12	8	8	11	12	7	3	6	6	6	4	7	9	5	3	5	9	15	10	7	12	10	20	13	19	0
CDK15	0	0	5	1	0	1	0	0	3	0	1	2	4	3	2	2	1	5	6	1	6	5	0	6	3	1	2	4	0	0	3	2	2	4	5	2	1	8	7	4	5	12	10	9	9	8	4	7	1	0	2	0	1	2	3	4	0	3	1	2	3	1	2	3	5	3	2	5	5	3	1	2	1	2	2	5	6	6	5	3	6	5	5	1	9	3	7	14	11	8	3
CTCFL	2	4	2	0	2	1	1	0	4	4	1	0	1	3	3	1	5	3	3	2	6	9	6	2	2	5	1	1	4	3	6	3	3	2	2	0	4	7	7	6	12	15	16	14	13	6	15	19	1	0	0	1	2	3	5	6	2	6	2	5	1	1	4	6	3	6	3	6	10	3	3	2	2	0	5	2	2	7	5	2	2	9	7	10	11	3	3	25	20	26	3
DYDC2	4	2	0	2	5	1	2	3	2	6	0	1	0	3	1	1	4	5	6	0	6	8	2	4	1	2	0	1	3	2	6	8	6	1	4	1	0	15	5	2	10	16	13	9	9	7	7	10	8	0	3	1	2	1	4	1	1	2	3	4	7	3	0	1	4	3	10	4	13	2	2	2	1	2	5	6	7	6	3	3	15	3	5	11	12	10	4	13	8	9	0
PKIB	2	1	0	4	5	3	0	1	2	5	1	6	5	1	0	1	2	2	8	2	7	5	2	1	6	2	1	2	3	3	5	8	10	1	2	4	3	8	3	6	12	14	24	21	12	14	7	19	1	2	0	1	0	5	0	2	1	2	3	6	5	1	4	5	3	2	4	6	11	1	4	2	3	2	6	7	7	6	6	1	5	6	8	15	12	5	6	22	17	24	3
ACADVL	0	1	1	1	3	0	2	1	4	3	4	1	2	2	1	1	5	5	4	8	9	9	6	6	3	6	5	6	4	2	3	3	7	3	4	1	2	11	5	14	13	38	13	24	22	20	12	16	4	6	6	1	4	2	4	4	0	6	3	6	9	2	3	6	3	13	9	8	3	0	4	5	9	7	7	2	2	10	6	3	7	6	9	9	15	14	10	27	25	32	3
RPL18	3	3	3	3	7	2	3	3	2	12	4	3	0	2	1	3	16	7	13	11	18	12	10	14	8	18	7	13	9	9	12	10	21	5	3	3	6	18	20	19	23	53	50	79	47	55	21	30	8	5	12	7	10	9	13	13	8	5	3	4	5	8	5	10	4	16	20	21	25	14	9	19	6	10	5	9	7	9	15	11	19	18	21	17	25	12	17	40	47	61	7
MCU	2	1	2	4	2	1	4	4	3	3	0	2	1	1	4	1	6	4	7	3	8	8	2	5	3	3	0	5	1	1	4	9	3	1	7	5	2	4	10	11	7	16	14	8	25	10	6	13	1	2	4	1	1	1	7	4	1	2	3	3	3	4	7	2	5	11	6	4	6	5	0	3	2	2	2	9	6	5	6	2	2	5	5	11	12	3	7	17	21	30	1
NRM	1	1	2	3	3	1	2	1	4	4	0	2	3	2	2	2	5	3	8	4	7	4	5	8	4	3	0	6	3	2	2	13	5	2	2	1	3	7	10	12	13	23	25	13	14	12	9	8	2	1	1	1	1	3	3	5	0	5	3	3	10	4	5	4	3	11	8	4	10	4	3	3	1	1	4	6	9	4	5	2	4	4	10	12	5	7	2	22	24	19	2
BCL2L13	3	2	3	1	1	1	4	3	0	9	1	3	2	0	2	5	7	4	11	11	5	3	6	8	3	1	2	6	3	1	9	9	9	4	3	5	8	9	13	15	14	22	19	23	11	17	8	13	1	3	1	0	3	5	3	0	1	8	5	4	3	2	1	4	4	17	6	10	11	1	2	6	3	6	7	5	7	7	14	5	6	9	19	14	8	11	4	26	17	21	1
CDH19	3	2	0	2	6	2	1	0	1	2	1	3	1	1	1	1	4	2	10	2	5	9	2	8	2	2	1	1	1	4	4	5	5	3	4	3	2	8	7	5	7	11	9	34	11	7	4	12	2	2	2	1	1	0	5	3	1	5	5	1	4	5	6	0	1	2	4	7	5	2	3	2	1	2	8	8	5	4	4	1	1	6	5	5	5	9	3	16	20	15	1
TBC1D16	4	0	0	1	1	4	3	3	3	6	0	2	1	2	1	2	6	5	3	0	10	3	3	5	2	7	1	6	10	5	3	6	7	5	2	4	0	11	9	8	5	18	24	30	12	17	9	14	0	4	1	0	1	4	2	5	3	9	5	2	3	4	5	4	1	16	6	11	10	4	1	3	5	1	4	7	5	10	1	4	5	3	16	9	9	10	9	22	18	20	0
MEGF8	0	1	0	0	3	2	1	1	4	2	2	2	3	2	2	2	7	3	8	6	5	11	1	5	3	1	1	1	4	4	9	7	8	2	1	1	1	20	18	13	13	22	17	15	14	11	5	11	4	0	0	2	0	1	4	4	2	6	5	1	3	2	2	3	5	9	4	8	3	3	3	3	2	6	8	3	5	6	1	5	2	5	17	16	10	6	9	17	25	19	2
